,Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),Total time (s),RUL
973,463.0,1404.519785366995,16463.515220271074,3.884,3.488,3109.9861687688363,5.98,5.98,234103.4152029565,633.0
974,475.0,7880.9491065598095,13597.596890250472,3.935,3.465,11747.9375375631,21881.78947491199,24509.956401628944,601280.8207277752,628.0
975,476.0,12069.8540948281,5703.849426297592,3.976,3.453,17959.341822773575,29326.322606923935,50955.289438934815,728834.0336455301,626.0
976,480.0,7266.902896173595,14775.594796294994,3.88,3.453,12750.41585323294,28561.381152863072,20469.957661430162,426761.2430096849,619.0
977,492.0,8090.358144725744,13006.249945112173,3.968,3.499,10620.596452368209,20422.88808049715,29277.113920947653,406928.9533299776,611.0
978,497.0,11318.707215289902,9579.900165803603,3.935,3.626,13197.205281076795,30029.64207971972,34433.38623932611,761475.6611566177,607.0
979,498.0,673.3411334357713,943.4571208351044,3.842,3.56,-113.58400001004338,5.98,5.98,209158.64676481613,606.0
980,501.0,2259.953360799867,12353.13101533847,3.869,3.462,3310.6062478034387,5.98,2756.4584497188816,254793.9003004005,600.0
981,504.0,20522.763466570363,23776.790866235908,3.946,3.475,19576.41598337108,40917.47554051607,52677.93857460616,857695.4944521136,593.0
982,508.0,4217.347034375,25049.39257811721,3.934,3.658,6443.7827992137845,19827.73203380991,26805.509562312764,631647.6474963794,590.0
983,512.0,1968.8730490379405,20070.853444125823,3.947,3.445,5113.597209697609,1835.4973353527162,4857.52557933432,206751.51822865242,589.0
984,520.0,30894.861799665912,21366.61448609175,4.032,3.415,21552.6168468799,64132.29028365493,64472.3241698322,805013.2146472764,584.0
985,524.0,2306.354668951834,13369.510842561704,3.919,3.61,5159.08933661686,5.98,6661.41742021766,770329.2809898035,578.0
986,527.0,1346.6653735759992,8490.87887346173,3.928,3.671,-113.58400001004338,5.98,2232.2719034961174,534410.0856946349,576.0
987,532.0,7160.809401218031,4320.34378216207,3.875,3.5,15099.930595241522,12379.32277096653,9839.343191131338,509221.6130883302,573.0
988,535.0,555.6425712361811,30351.624519149897,3.891,3.632,-113.58400001004338,5.98,6806.382551886827,421901.9386575219,570.0
989,538.0,1606.7171971047826,10608.129440530996,3.911,3.735,973.1853426329708,2588.4341633096524,6709.32398347064,823078.0447572127,559.0
990,552.0,26705.074574095546,38342.53801897078,3.959,3.477,21695.91666120525,41902.95667492729,58157.37672622404,874295.4247683913,547.0
991,562.0,7555.680001762832,1217.9701101619244,3.926,3.631,10782.479791192542,29795.006728447494,26175.845040230415,580150.2703055852,542.0
992,565.0,2326.408735710335,6997.655576625253,3.899,3.648,6693.499485569613,6904.442815751714,6346.306222861777,465546.68592328153,533.0
993,576.0,7669.658141876804,13704.56828734015,3.923,3.552,9388.594590812248,39275.56870546537,55437.393399924484,809804.8071461236,532.0
994,580.0,22.712418535831397,14902.550688790172,3.834,3.642,-113.58400001004338,5.98,5.98,256018.40418192273,525.0
995,582.0,5276.935069515434,4620.199355639585,3.888,3.643,6131.37147164274,34554.93811588842,37015.8595581239,753407.6500183885,519.0
996,591.0,33.11235894385942,10059.161644808828,3.854,3.609,-113.58400001004338,5.98,5.98,59523.85762696194,514.0
997,598.0,5244.627318002014,25033.77701929086,3.885,3.384,11976.34552061701,17407.35796507582,20955.32017479025,213106.7544425453,491.0
998,613.0,9128.612373601996,19797.945577693492,4.007,3.648,10605.802056854993,30600.584630903868,34517.99356485484,929151.5077783085,490.0
999,623.0,17554.86840580443,12331.305773972752,3.919,3.547,15577.173326014776,27937.05022159047,36107.55887976564,819744.9840271226,488.0
1000,625.0,2288.24261605162,1241.635410407726,3.923,3.659,2994.8353781123583,5.98,7232.936714357977,796934.8125015681,485.0
1001,626.0,6834.441470055197,29131.85653756016,3.938,3.652,7626.7592894235395,12861.46180696704,21419.639315661123,847841.732401066,480.0
1002,627.0,2301.4698523615043,9329.140517239262,3.827,3.643,6190.718602997678,2783.146769134969,10163.094707274448,424705.5669141123,476.0
1003,630.0,547.7293657382885,10649.144551693556,3.896,3.613,-113.58400001004338,2927.2105876924807,2536.230701981439,751633.8819871494,473.0
1004,639.0,14298.836305099929,5067.027085182412,3.94,3.613,13801.883255777533,36105.98676594984,47502.627031888864,698536.8174258717,467.0
1005,640.0,27601.432468663545,33543.130184158304,4.018,3.69,21969.27737749298,45194.178076795564,55968.39990749944,956285.652599286,465.0
1006,649.0,431.677413660804,5365.1199190919215,3.907,3.644,-113.58400001004338,5.98,5.98,320180.856880548,460.0
1007,650.0,1134.9695525718691,1512.9956762226225,3.902,3.595,24.750987737333162,5515.61583861939,8263.939537565166,474675.83450279234,443.0
1008,665.0,18740.349039086846,9910.815495854942,3.992,3.652,17317.63348023233,41904.980149777606,44363.07325808181,952574.9826521049,439.0
1009,669.0,23785.294553028398,29000.76890018215,3.931,3.521,21381.53417520745,45134.53132339862,55695.649182126974,880013.658814082,431.0
1010,672.0,1533.2597906315732,1952.0171713100942,3.874,3.527,2980.6076780760204,5.98,4845.316875007636,697392.2819876177,428.0
1011,682.0,11532.652105134566,5875.004708331391,3.956,3.641,13396.395596424214,37017.31772992492,41621.04510270317,705805.3661622688,419.0
1012,691.0,247.41354735030077,12009.036372581399,3.878,3.73,-113.58400001004338,5.98,729.9218367597095,633165.488900419,413.0
1013,693.0,12866.11724765419,23038.052862896606,3.892,3.602,15310.283708578841,17112.129394735624,24901.288978907738,859139.1109103388,402.0
1014,705.0,194.39134055015893,13945.789853808528,3.858,3.661,-113.58400001004338,5.98,5.98,737028.1031432142,401.0
1015,713.0,7821.6457160436485,9690.986455334121,3.913,3.575,7964.979671529227,30379.53618408585,38693.36115226848,517265.3458365403,387.0
1016,720.0,7890.756680143071,9000.737270584039,3.925,3.579,8786.907413611758,26292.713785008902,32328.238165473856,533710.4556086335,386.0
1017,721.0,12420.301308245946,5158.779941956747,3.9,3.708,12897.167354538702,19630.379273146587,34492.912508871166,890716.3794824764,385.0
1018,723.0,8752.79238196217,34431.101130104165,3.899,3.514,11385.485114780866,22810.553915614368,34239.56918559842,386254.3029194373,383.0
1019,728.0,1039.6276952802473,13461.77550203208,3.849,3.515,597.2198121783122,5.98,5.98,312460.9668270299,380.0
1020,732.0,5854.048765349712,9669.175597655649,3.902,3.552,10062.793817028207,18826.014660578232,28065.544291087273,460364.3095110655,377.0
1021,733.0,18632.090338168477,11555.921833166736,3.965,3.563,15239.99780071022,55076.69404167903,66864.74194556577,905086.3610549029,371.0
1022,738.0,4598.751631103544,8866.0328500195,3.902,3.546,6772.547276440578,17665.4906758184,16848.405683043333,357202.9170293233,361.0
1023,747.0,4667.616472257472,5422.077252523962,3.853,3.678,4186.511228936915,5457.5945867163955,24275.671362751946,75012.07588043498,358.0
1024,748.0,20806.311491658933,21550.75812070777,3.977,3.518,16625.048956094255,49274.61514462624,64056.62263396425,879869.3952757565,357.0
1025,751.0,257.38320422320993,31980.65416146098,3.777,3.671,-113.58400001004338,5.98,5.98,104937.34975608582,351.0
1026,757.0,191.42926525768092,4693.454506733847,3.845,3.608,-113.58400001004338,5.98,5.98,238967.16719669255,332.0
1027,779.0,4750.533471651082,18220.442617907152,3.826,3.607,8980.946427347135,14905.555427317891,17305.979789822133,656799.857282335,330.0
1028,780.0,319.6872924265911,11600.430724000922,3.902,3.663,-113.58400001004338,5.98,5.98,72266.59349021557,321.0
1029,785.0,731.037084480102,11909.072445896945,3.829,3.682,-113.58400001004338,5.98,286.16871169280967,254142.8725985777,318.0
1030,791.0,3835.4303873158033,7043.220626262601,3.909,3.625,5560.530752380992,5.98,13803.326942361,445458.93777763325,316.0
1031,794.0,1685.999841815699,15022.887562861968,3.803,3.557,2645.686397041239,5.98,7361.81346331912,562440.0404485923,301.0
1032,798.0,3707.163917448143,6043.167150124119,3.846,3.653,5737.4871371089375,20202.187685387617,27848.87956723613,288779.5277111969,299.0
1033,812.0,2230.7557716522665,15597.901423896677,3.861,3.554,7635.143040180328,23029.030425469737,31431.650072649674,563099.3780348381,291.0
1034,814.0,3773.095049745165,14503.966582550725,3.827,3.64,10073.343172528239,19057.74516830998,25196.66558912376,484146.9744382186,289.0
1035,821.0,5922.490533111194,7383.649392584758,3.886,3.734,7370.844720286805,4449.679578023358,9233.553994063212,669477.9796329936,282.0
1036,822.0,605.9594756048994,1286.8757380884542,3.833,3.697,2827.99358047275,2292.9886417968173,5.98,372851.48123504187,278.0
1037,825.0,3400.707447378418,6736.285824490049,3.863,3.693,6320.294207379322,9071.707485946004,20901.908916825814,865589.1912709643,277.0
1038,827.0,797.0772688080236,3658.5732633340363,3.884,3.744,-113.58400001004338,5.98,5.98,831705.0818875224,273.0
1039,834.0,12681.957606133024,27970.59288664137,3.912,3.635,12469.083650731563,31040.254102416893,38154.9883963469,826791.5799276237,269.0
1040,838.0,4591.335706753354,25650.794727322555,3.786,3.678,9457.496085018443,17311.34258796107,19666.319494513882,626842.0134555517,263.0
1041,841.0,1206.9986984608474,3145.796140160645,3.819,3.736,-113.58400001004338,5.98,17627.46078230579,420075.9172346327,257.0
1042,850.0,2539.80693854861,5861.064045100807,3.838,3.529,5415.88848590378,7572.179063572389,15747.339148017472,152029.70366255156,256.0
1043,853.0,2985.842852443951,9083.658464095355,3.843,3.587,865.1086996036602,18858.557513319007,23385.121355535834,278214.7249096808,248.0
1044,856.0,1763.529150725845,21094.309658932056,3.872,3.696,573.9447923026678,5.98,1596.3635289951435,646454.8530214512,245.0
1045,860.0,30.72224452807876,65.58426544826852,3.768,3.647,-113.58400001004338,5.98,5.98,206095.40596746939,244.0
1046,866.0,1949.1141283798686,10089.638440220868,3.852,3.587,2715.103433726709,5.98,11114.476298489468,726083.2645164455,242.0
1047,867.0,5205.438094140405,1415.3022680395884,3.832,3.762,9199.48107919442,21674.712626450382,26299.228030805258,693135.8080594847,232.0
1048,879.0,1905.1864962432196,34840.41488838134,3.833,3.711,-113.58400001004338,5.98,17618.782273102403,402834.87188479386,226.0
1049,881.0,5007.824448163839,15284.21831857743,3.854,3.664,4887.307750994278,27346.54933677642,42893.860011933364,777547.9490661588,225.0
1050,883.0,100.80396473604698,2550.3881781433597,3.833,3.637,-113.58400001004338,5.98,5.98,42764.14312690251,213.0
1051,893.0,1685.8216009577343,1494.7969422275212,3.793,3.655,2970.0931958825504,5.98,5.98,157880.21181550773,209.0
1052,899.0,3398.984320528503,7517.094834666747,3.9,3.672,1594.4316146470842,18516.582800806733,23725.513369174805,837560.5299035283,207.0
1053,902.0,22366.34246469663,21144.746155970457,3.928,3.584,19949.792408169666,36277.00685149185,40670.296998509686,883153.3853489172,206.0
1054,905.0,249.00398512405434,3118.074037762369,3.812,3.758,-113.58400001004338,5.98,5.98,324553.534566783,203.0
1055,907.0,15053.266465691,7955.883188096363,3.941,3.658,14658.764791860183,30360.82600897213,38278.27318539577,904171.8311945769,186.0
1056,926.0,3326.3239719576936,5314.304456512784,3.805,3.613,1754.039110220753,31082.635128605863,36222.77403478953,572057.081320583,179.0
1057,932.0,680.6091030934894,6630.720806750133,3.8,3.695,-113.58400001004338,5.98,9551.860051888178,531751.1432420289,175.0
1058,935.0,2895.2645233653557,10994.840536350192,3.799,3.619,5863.078942782974,22031.535796354492,34376.21185221378,691187.4522247202,173.0
1059,936.0,5263.378171012687,34608.96865739953,3.831,3.624,4017.1084952110036,28515.061254334236,37459.11238716103,453510.5375259786,171.0
1060,937.0,18688.581714429427,20335.971873902814,3.89,3.605,19926.015741063253,28046.901606150313,38677.94537060719,831500.1917587732,166.0
1061,940.0,686.5082519126058,19264.706424495096,3.808,3.7,-113.58400001004338,5.98,841.2762178195007,292052.51681678655,160.0
1062,951.0,12514.217965511556,14064.394524898853,3.889,3.651,11421.68640591463,47896.825884033984,59271.5728801741,781582.751156814,157.0
1063,952.0,2797.9082110333884,7728.675733065911,3.879,3.7,4864.157275129192,10274.730908036145,16965.258767252333,360869.74302191153,152.0
1064,953.0,5459.555515678147,21974.179321044554,3.883,3.835,12046.674367219986,8207.364250596791,7075.612035265083,823448.5978120933,141.0
1065,964.0,3236.710527841879,1523.3677947477054,3.807,3.729,8221.889543005203,5.98,10123.57176924741,416620.8119303101,139.0
1066,969.0,3328.411303750571,3877.040155321653,3.845,3.671,10447.534509736004,10233.569625676999,21796.352046751614,595036.2981322939,137.0
1067,970.0,3448.99641224211,11589.194225505602,3.771,3.684,4612.110363494657,16124.58754649244,27311.64923770671,673669.4161351548,134.0
1068,972.0,46.12995421517766,7940.486704784151,3.773,3.751,-113.58400001004338,5.98,5.98,276911.8694354692,129.0
1069,981.0,8637.51418039619,24702.562516199436,3.93,3.666,9035.083974972995,28101.20596207711,42601.10921407229,770079.3864908492,123.0
1070,988.0,2431.478275926033,14051.055338205817,3.894,3.642,1991.6511501854357,11049.027801631366,18590.264880788127,597594.5660949755,116.0
1071,989.0,2194.2240867144046,8654.680287969895,3.841,3.58,5335.370350182792,5.98,5.98,330375.9024187456,109.0
1072,1001.0,6810.691376899254,22303.409479872207,3.864,3.569,8375.58955073671,18073.77157502572,29730.85064535353,645337.1400155041,107.0
1073,1004.0,3340.9130160265436,8174.966286532485,3.849,3.564,8934.304695398287,11906.059437002797,25849.367935858856,305449.4585487215,103.0
1074,1005.0,1373.3754177602264,23806.941320093967,3.874,3.756,856.4849720688967,5.98,5198.961843021634,196566.2297937259,100.0
1075,1008.0,9933.4060717491,21590.217865309343,3.903,3.71,12642.340814310575,35051.756329093565,33648.59898482692,469468.0975509788,86.0
1076,1023.0,8239.70852964018,7206.954316004674,3.899,3.627,6184.7610178455,25735.216431237728,41996.61951716816,786517.0096988116,82.0
1077,1026.0,449.73790088501516,2185.660535799889,3.758,3.688,-113.58400001004338,5.98,5237.366311522202,378789.5786619354,75.0
1078,1033.0,3604.8480499760385,14463.196677705724,3.834,3.776,5005.236926875925,5574.540308739732,15612.02618690691,875924.5295817102,71.0
1079,1035.0,4867.657015112568,10828.867280915467,3.822,3.648,6550.808972199729,21183.188196842835,17515.76121520985,595305.6104174256,68.0
1080,1043.0,12172.256398118905,6698.356931110031,3.9,3.632,15299.384679291476,27532.183094732438,31808.84215557052,798796.0983534051,64.0
1081,1047.0,501.227971699996,12664.53936835074,3.764,3.705,-113.58400001004338,5.98,5.98,118476.39663692216,62.0
1082,1051.0,2615.127187838663,1904.6782712136242,3.841,3.636,8141.461064854722,30434.63038873551,45214.93236165182,806024.7707108352,49.0
1083,1055.0,68.18422619309912,15646.698695347415,3.73,3.768,-113.58400001004338,5.98,5.98,38636.24298081666,46.0
1084,1060.0,14682.086233655391,18586.027502367953,3.84,3.673,16421.620839917847,39522.24671467621,46580.72132960466,743089.6871399651,39.0
1085,1068.0,1573.1067573519226,20668.443911561968,3.84,3.794,1405.996422243507,7787.286427535508,6540.74800941174,741615.1720684019,28.0
1086,1074.0,16037.316648176466,24808.808435122894,3.807,3.567,17702.644305152295,42303.982997877436,45428.136150989965,420862.2665530782,25.0
1087,1077.0,1421.9969723920578,3580.482213842248,3.803,3.675,2057.044489581514,2398.3586267208607,6489.294037219799,693903.8048887004,16.0
1088,1086.0,83.53741822008222,16470.628886145692,3.734,3.731,-113.58400001004338,5.98,5.98,115501.8669487603,13.0
1089,1092.0,382.149393198809,11370.275963586922,3.78,3.823,-113.58400001004338,5.98,5.98,605313.6680317941,12.0
1090,1094.0,30.248118484233487,11681.851075002192,3.725,3.677,-113.58400001004338,5.98,5.98,4255.967768224527,4.0
1091,1099.0,143.64892609289893,16870.913335920202,3.758,3.72,-113.58400001004338,5.98,5.98,213897.08341190513,1.0
1092,1103.0,1320.359985045234,12213.183813526866,3.768,3.713,2395.6612180844113,5.98,4070.7114419010195,225442.26838878277,0.0
1093,1.0,18731.87120278145,21102.017224039293,4.139,3.206,17750.88979044379,31867.98991059257,26130.799994171677,723954.0387105605,1133.0
1094,2.0,21269.477358355438,12103.360704444469,4.112,3.327,19037.327653428172,49314.538504550146,50921.41760223141,843718.1715086172,1112.0
1095,3.0,19454.520326145364,5011.211608759486,4.088,3.267,17654.072893578043,43729.6346520183,40912.14506067263,710125.790886624,1107.0
1096,4.0,15368.04949123611,2219.4095120012034,4.033,3.326,15267.223391069212,45765.52988782365,49511.839421683384,912447.7621666787,1104.0
1097,5.0,10590.322828896224,6912.739553857645,4.004,3.44,12024.301263868301,41492.460662711295,51248.985724686914,343839.71463692054,1099.0
1098,7.0,545.9145605412797,6131.187462653583,3.999,3.391,-113.58400001004338,5.98,5.98,291035.6776902233,1098.0
